,molecule_1,molecule_2,molecule_3,molecule_4,x1 [mol/mol],x2 [mol/mol],x3 [mol/mol],x4 [mol/mol],T [K],p_cosmo,p_ddb,p_cosmo_plus1K,hov_cosmo
298,CCOC(C)=O,CCO,CCCCO,---,0.621,0.0695,0.3095,0.0,355.75,103.31487969060699,101.33,106.77700913366176,34.78150393815427
299,CCOC(C)=O,CCO,CCCCO,---,0.0296,0.583,0.3874000000000001,0.0,359.75,99.18601380197775,101.33,102.88262358426364,39.48448027710823
300,CCOC(C)=O,CCO,CCCCO,---,0.128,0.459,0.413,0.0,358.55,98.86971360981484,101.33,102.45338597338761,38.164160996060346
301,CCOC(C)=O,CCO,CCCCO,---,0.324,0.24,0.4359999999999999,0.0,358.05,100.81750753472538,101.33,104.30505064319838,36.35069813057291
302,CCOC(C)=O,CCO,CCCCO,---,0.358,0.21,0.432,0.0,357.45,99.47153187140455,101.33,102.90121216006797,36.1121395376512
303,CCOC(C)=O,CCO,CCCCO,---,0.382,0.191,0.427,0.0,357.35,99.74210549544283,101.33,103.16757284024824,35.95221563703225
304,CCOC(C)=O,CCO,CCCCO,---,0.411,0.181,0.408,0.0,357.65,102.8212418820438,101.33,106.32942813157896,35.78156356338811
305,CCOC(C)=O,CCO,CCCCO,---,0.424,0.157,0.419,0.0,357.45,100.82733299202341,101.33,104.26185066226185,35.68400746069476
306,CCOC(C)=O,CCO,CCCCO,---,0.446,0.137,0.417,0.0,357.75,101.86709955504622,101.33,105.31725486118003,35.54344536362876
307,CCOC(C)=O,CCO,CCCCO,---,0.466,0.119,0.415,0.0,357.95,102.50839593044046,101.33,105.96399331534825,35.4190436459166
308,CCOC(C)=O,CCO,CCCCO,---,0.499,0.0883,0.4127,0.0,358.25,103.175508989424,101.33,106.62743238855185,35.21582603695511
309,CCOC(C)=O,CCO,CCCCO,---,0.53,0.0608,0.4091999999999999,0.0,358.75,104.50346521632932,101.33,107.97099049596443,35.027594738719614
310,CCOC(C)=O,CCO,CCCCO,---,0.0233,0.477,0.4997,0.0,363.75,100.2935644398973,101.33,103.98821696724391,39.907613725050936
311,CCOC(C)=O,CCO,CCCCO,---,0.0975,0.381,0.5215,0.0,362.65,99.29040344515029,101.33,102.8596719597793,38.72468175026138
312,CCOC(C)=O,CCO,CCCCO,---,0.188,0.266,0.546,0.0,361.75,97.7020343703623,101.33,101.12578812025293,37.57944741386697
313,CCOC(C)=O,CCO,CCCCO,---,0.312,0.13,0.5579999999999999,0.0,362.05,99.86390116859073,101.33,103.23911723921114,36.326730555591006
314,CCOC(C)=O,CCO,CCCCO,---,0.325,0.107,0.5680000000000001,0.0,362.55,100.30070982865242,101.33,103.66918459541013,36.199694513849
315,CCOC(C)=O,CCO,CCCCO,---,0.339,0.105,0.556,0.0,362.55,101.86986229355135,101.33,105.28053075444399,36.090357466874835
316,CCOC(C)=O,CCO,CCCCO,---,0.374,0.0931,0.5329,0.0,362.15,103.38548482097923,101.33,106.82963314833574,35.834177155892725
317,CCOC(C)=O,CCO,CCCCO,---,0.396,0.0852,0.5187999999999999,0.0,361.45,102.63795838234117,101.33,106.05659959760268,35.689767354265186
318,CCOC(C)=O,CCO,CCCCO,---,0.428,0.0594,0.5126000000000001,0.0,361.35,102.64797343343659,101.33,106.0467764502593,35.46298842821701
319,CCOC(C)=O,CCO,CCCCO,---,0.459,0.0399,0.5010999999999999,0.0,361.05,102.49908287768602,101.33,105.87944884498307,35.26556793690722
320,CCOC(C)=O,CCO,CCCCO,---,0.469,0.0184,0.5126000000000001,0.0,362.85,106.77538205500062,101.33,110.25007314240494,35.15266676051513
321,CCOC(C)=O,CCO,CCCCO,---,0.0368,0.346,0.6172000000000001,0.0,367.95,101.09478553707609,101.33,104.74794142280777,40.06828328416383
322,CCOC(C)=O,CCO,CCCCO,---,0.0969,0.248,0.6551,0.0,366.95,96.65209169366284,101.33,100.07487726431218,39.06802459080739
323,CCOC(C)=O,CCO,CCCCO,---,0.144,0.189,0.667,0.0,367.15,98.17688645125503,101.33,101.58182498733959,38.31599296503819
324,CCOC(C)=O,CCO,CCCCO,---,0.221,0.107,0.672,0.0,366.75,98.75371444410382,101.33,102.08928348683054,37.2513580572013
325,CCOC(C)=O,CCO,CCCCO,---,0.292,0.0597,0.6483,0.0,366.75,103.13129247052389,101.33,106.53733052772574,36.43704908364
326,CCOC(C)=O,CCO,CCCCO,---,0.301,0.0451,0.6539,0.0,366.85,102.65091442897946,101.33,106.02989904181811,36.33850613593861
327,CCOC(C)=O,CCO,CCCCO,---,0.317,0.0377,0.6453000000000001,0.0,366.65,103.23956488713718,101.33,106.62686292356015,36.182664863231196
328,CCOC(C)=O,CCO,CCCCO,---,0.352,0.0234,0.6246,0.0,366.15,104.378606975211,101.33,107.78273129417805,35.87113702596881
329,CCOC(C)=O,CCO,CCCCO,---,0.366,0.0163,0.6177,0.0,366.05,104.88430245016703,101.33,108.29539511560421,35.753331642531634
330,CCOC(C)=O,CCO,CCCCO,---,0.382,0.0093,0.6087,0.0,365.85,105.2847885581388,101.33,108.70033426561683,35.62633304273797
331,CCOC(C)=O,CCO,CCCCO,---,0.0275,0.252,0.7205,0.0,372.05,99.07117389252525,101.33,102.63625563052925,40.796913915828796
332,CCOC(C)=O,CCO,CCCCO,---,0.053,0.221,0.726,0.0,371.25,97.54676452075464,101.33,101.02235580450775,40.22801893258694
333,CCOC(C)=O,CCO,CCCCO,---,0.0799,0.194,0.7261,0.0,370.95,98.46747033385941,101.33,101.9293308770657,39.639490434100956
334,CCOC(C)=O,CCO,CCCCO,---,0.102,0.16,0.738,0.0,370.65,96.94840716150448,101.33,100.32807243433734,39.24688091575694
335,CCOC(C)=O,CCO,CCCCO,---,0.134,0.126,0.74,0.0,370.25,96.9940556521359,101.33,100.33098571042416,38.6575181727926
336,CCOC(C)=O,CCO,CCCCO,---,0.161,0.111,0.728,0.0,369.45,97.40478533799055,101.33,100.72768291221624,38.172748508422906
337,CCOC(C)=O,CCO,CCCCO,---,0.175,0.0954,0.7295999999999999,0.0,369.55,97.98338295532577,101.33,101.30477595358782,37.95466335718309
338,CCOC(C)=O,CCO,CCCCO,---,0.187,0.0797,0.7333,0.0,369.55,97.77742345154395,101.33,101.07612780179124,37.77774587648117
339,CCOC(C)=O,CCO,CCCCO,---,0.212,0.0679,0.7201000000000001,0.0,369.25,99.51452096921258,101.33,102.84326602461363,37.40085193765193
340,CCOC(C)=O,CCO,CCCCO,---,0.216,0.0491,0.7349,0.0,369.35,97.5902367048135,101.33,100.84905054375628,37.3583361191211
341,CCOC(C)=O,CCO,CCCCO,---,0.229,0.0341,0.7369,0.0,369.45,97.82409703965365,101.33,101.07303788244911,37.1794799836208
342,CCOC(C)=O,CCO,CCCCO,---,0.24,0.0206,0.7394000000000001,0.0,369.65,98.21468145035598,101.33,101.45983081035111,37.03148669940764
343,CCOC(C)=O,CCO,CCCCO,---,0.265,0.0088,0.7262,0.0,369.65,100.54874730372265,101.33,103.84147931035247,36.707489547381236
344,CCOC(C)=O,CCO,CCCCO,---,0.0148,0.137,0.8482,0.0,377.95,95.2477330166422,101.33,98.66906943360175,42.02500778693454
345,CCOC(C)=O,CCO,CCCCO,---,0.0155,0.141,0.8435,0.0,377.95,96.24314361228758,101.33,99.69383562786112,41.94856325423942
346,CCOC(C)=O,CCO,CCCCO,---,0.0285,0.133,0.8385,0.0,377.05,95.37649975535311,101.33,98.77906129571815,41.544634445835236
347,CCOC(C)=O,CCO,CCCCO,---,0.0461,0.125,0.8289,0.0,377.05,98.72281854138215,101.33,102.19510048364191,40.968859471626104
348,CCOC(C)=O,CCO,CCCCO,---,0.0574,0.104,0.8386,0.0,377.05,97.72452488630614,101.33,101.14425809609517,40.76455851321595
349,CCOC(C)=O,CCO,CCCCO,---,0.0733,0.0864,0.8402999999999999,0.0,377.05,98.53099213046958,101.33,101.94640141294741,40.38626489662102
350,CCOC(C)=O,CCO,CCCCO,---,0.0918,0.0684,0.8398,0.0,376.85,99.13500995204504,101.33,102.53804778183795,39.958961963110504
351,CCOC(C)=O,CCO,CCCCO,---,0.0949,0.0577,0.8474,0.0,376.55,96.8471705891856,101.33,100.1763615505881,39.950774665747446
352,CCOC(C)=O,CCO,CCCCO,---,0.116,0.0536,0.8304,0.0,376.35,100.5973487391357,101.33,104.01009300970279,39.39353988231125
353,CCOC(C)=O,CCO,CCCCO,---,0.121,0.0442,0.8348,0.0,375.95,98.66205791109252,101.33,102.01051037492962,39.32569534272858
354,CCOC(C)=O,CCO,CCCCO,---,0.134,0.037,0.829,0.0,375.85,100.02011171131512,101.33,103.39147755803438,39.0408414273592
355,CCOC(C)=O,CCO,CCCCO,---,0.149,0.0287,0.8223,0.0,375.55,100.88808277293492,101.33,104.26709989263271,38.73501489143416
356,CCOC(C)=O,CCO,CCCCO,---,0.151,0.0183,0.8307,0.0,375.65,99.69365548124651,101.33,103.03087250405459,38.73511817478119
357,CCOC(C)=O,CCO,CCCCO,---,0.166,0.0095,0.8245,0.0,375.45,100.7023244839919,101.33,104.05132816788918,38.44574169653506
358,CCOC(C)=O,CCO,CCCCO,---,0.0091,0.0768,0.9141,0.0,383.65,100.08694543611705,101.33,103.64243728796785,42.83089882388167
359,CCOC(C)=O,CCO,CCCCO,---,0.019,0.0789,0.9021,0.0,383.15,102.0852806840407,101.33,105.67949045226233,42.345829088930905
360,CCOC(C)=O,CCO,CCCCO,---,0.0308,0.0495,0.9197,0.0,383.05,98.71827573165962,101.33,102.18477587316374,42.214063908475914
361,CCOC(C)=O,CCO,CCCCO,---,0.0501,0.0367,0.9132,0.0,382.45,99.74393321906697,101.33,103.20198062060417,41.55681041324229
362,CCOC(C)=O,CCO,CCCCO,---,0.0661,0.0175,0.9164,0.0,382.45,100.16501029840107,101.33,103.60180372632632,41.13492420277267
363,CCOC(C)=O,CCO,CCCCO,---,0.0734,0.0018,0.9248,0.0,382.45,98.70948409642084,101.33,102.08726682705411,41.026601256740456
364,CCOC(C)=O,CCO,CCCCO,---,0.0761,0.0033,0.9206,0.0,382.45,99.84955520878873,101.33,103.25614669717578,40.90611280249928
365,CCOC(C)=O,CCO,CCCCO,---,0.0761,0.0019,0.922,0.0,382.45,99.52628366339586,101.33,102.92313283938482,40.92135780524023
366,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.065,0.739,0.196,0.0,352.75,98.21498307465963,101.33,101.92679146783661,38.48816510737632
367,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.13,0.671,0.1989999999999999,0.0,351.65,96.9795130875334,101.33,100.61336542411203,37.92849405761974
368,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.199,0.596,0.2049999999999999,0.0,351.15,97.17568548713568,101.33,100.7768671022873,37.412638204432085
369,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.275,0.513,0.2119999999999999,0.0,350.55,96.43811485676642,101.33,99.97614094359591,36.91800383561507
370,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.355,0.422,0.223,0.0,350.65,97.11877306072321,101.33,100.63209160830411,36.43304213666028
371,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.438,0.342,0.22,0.0,350.05,95.71718858355024,101.33,99.1483461193887,35.984519324070256
372,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.528,0.253,0.2189999999999999,0.0,350.65,97.26062634439012,101.33,100.68602885739207,35.48602860893112
373,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.615,0.167,0.218,0.0,351.45,98.15812652086869,101.33,101.54945684505078,34.98198779068773
374,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.699,0.084,0.217,0.0,352.85,99.12161422423158,101.33,102.46446379031455,34.432738619298
375,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.057,0.645,0.2979999999999999,0.0,354.85,98.61334458767412,101.33,102.29923796423844,38.52674115293369
376,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.115,0.581,0.304,0.0,353.95,97.2680402099604,101.33,100.87226880373608,38.006915900358436
377,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.177,0.513,0.3099999999999999,0.0,353.45,96.92822827105789,101.33,100.48212706284198,37.50862547402363
378,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.243,0.441,0.316,0.0,353.35,97.46762080977643,101.33,100.9962641998355,37.02335036992715
379,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.386,0.29,0.324,0.0,353.45,97.82350727277236,101.33,101.27000553769633,36.067284201838675
380,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.458,0.216,0.326,0.0,354.35,99.6750171185568,101.33,103.12108843118861,35.58453923597746
381,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.534,0.141,0.3249999999999999,0.0,355.35,100.71812022779085,101.33,104.12847554933123,35.05986375718674
382,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.61,0.073,0.317,0.0,356.45,101.05996850900095,101.33,104.40735356216501,34.52084301891309
383,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.053,0.539,0.4079999999999999,0.0,356.75,97.15435223178324,101.33,100.74427924800804,38.503501879773395
384,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.105,0.483,0.412,0.0,356.25,96.71065323368177,101.33,100.24790957682583,38.012953134479915
385,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.157,0.428,0.415,0.0,355.85,96.2493785509938,101.33,99.73530613693019,37.56304896700988
386,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.217,0.363,0.42,0.0,355.85,96.5859147649789,101.33,100.03745622929561,37.07160394342312
387,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.276,0.298,0.426,0.0,355.95,96.46072823679488,101.33,99.8618813073747,36.606805431056095
388,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.34,0.23,0.4299999999999999,0.0,356.75,97.98648475502465,101.33,101.3775736799016,36.10305552221336
389,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.464,0.108,0.428,0.0,358.95,100.67537333780187,101.33,104.01958623711228,35.10489531819767
390,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.524,0.055,0.421,0.0,360.35,101.51368392817992,101.33,104.81069974218562,34.60398879709923
391,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.088,0.345,0.5670000000000001,0.0,361.05,98.33617807283386,101.33,101.83109309131709,37.95681152508114
392,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.094,0.289,0.617,0.0,362.65,97.8694624876706,101.33,101.30196542165302,37.79760559640362
393,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.125,0.29,0.585,0.0,361.05,96.31184106557369,101.33,99.69837917025843,37.55973360036307
394,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.127,0.293,0.5800000000000001,0.0,361.65,98.9396203004508,101.33,102.40492880395165,37.539388932230146
395,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.174,0.243,0.5830000000000001,0.0,362.05,99.36845380730583,101.33,102.79687749480799,37.07068146773295
396,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.223,0.197,0.5800000000000001,0.0,362.65,100.5244464823455,101.33,103.93660943748542,36.601332324015004
397,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.278,0.141,0.581,0.0,363.15,99.44128650853801,101.33,102.75675325433743,36.061115615745365
398,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.358,0.118,0.524,0.0,361.75,100.04481553011888,101.33,103.35903614187265,35.55844604045434
399,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.382,0.092,0.526,0.0,363.15,102.36704455039612,101.33,105.70717963942785,35.30332022121731
400,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.406,0.067,0.5269999999999999,0.0,363.85,102.03140505076092,101.33,105.32393120542994,35.0552754674211
401,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.455,0.023,0.5219999999999999,0.0,365.95,103.2322187280796,101.33,106.47841565588675,34.5687659537706
402,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.012,0.386,0.602,0.0,363.25,101.23574751098056,101.33,104.86021017434184,38.69815429061843
403,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.024,0.344,0.632,0.0,363.85,100.04771853766493,101.33,103.60103598755566,38.52114536967596
404,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.037,0.314,0.649,0.0,364.45,100.08283222325102,101.33,103.60881107991294,38.342632781459045
405,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.05,0.292,0.6579999999999999,0.0,364.85,100.24652884617097,101.33,103.75487933944027,38.17650554846291
406,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.11,0.271,0.619,0.0,363.75,101.23313952753956,101.33,104.74406393788551,37.61047538595563
407,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.149,0.229,0.622,0.0,364.35,102.14549010552811,101.33,105.63659710532853,37.19546103993766
408,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.168,0.208,0.624,0.0,364.85,102.98241643048985,101.33,106.47262703088359,36.99001907784561
409,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.183,0.18,0.637,0.0,365.35,101.89752828203044,101.33,105.32261887153138,36.79180375077746
410,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.214,0.132,0.654,0.0,367.25,103.13399798914338,101.33,106.52520844893252,36.37888444435764
411,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.221,0.139,0.64,0.0,366.35,102.49983722641676,101.33,105.88617258460201,36.36989209592718
412,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.234,0.111,0.655,0.0,367.65,102.55041177138767,101.33,105.89359826433177,36.15125426028654
413,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.255,0.091,0.654,0.0,367.85,101.32539976354013,101.33,104.60361462794114,35.9205721848966
414,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.28,0.073,0.647,0.0,368.45,102.08914712299676,101.33,105.35770495387453,35.66856455801499
415,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.305,0.055,0.64,0.0,368.75,101.51540957475316,101.33,104.73744485758047,35.4219121194614
416,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.043,0.223,0.734,0.0,367.95,99.35972532744927,101.33,102.76903300143769,38.08042031004523
417,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.053,0.207,0.74,0.0,368.35,99.28528110907187,101.33,102.67182758445256,37.940540835021444
418,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.064,0.192,0.744,0.0,368.85,99.73213310848435,101.33,103.11087515651482,37.78998402379054
419,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.075,0.174,0.7510000000000001,0.0,369.25,99.105571881268,101.33,102.44154309848287,37.63284730823347
420,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.089,0.158,0.753,0.0,370.05,100.43652289830264,101.33,103.78527228301735,37.44367476089456
421,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.133,0.12,0.747,0.0,370.45,99.48959413263773,101.33,102.75229405544187,36.91813874338239
422,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.148,0.109,0.743,0.0,371.65,102.85548786717617,101.33,106.18943884620062,36.733118456902
423,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.148,0.105,0.747,0.0,371.25,100.49860220088462,101.33,103.76236348888312,36.72292553223276
424,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.161,0.088,0.751,0.0,373.05,103.59835300921884,101.33,106.91144682147547,36.52246769701109
425,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.177,0.075,0.748,0.0,372.95,101.86354851440201,101.33,105.10617664124425,36.33759185924535
426,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.225,0.048,0.727,0.0,373.25,101.54705239266355,101.33,104.72963901655214,35.842005254517865
427,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.239,0.034,0.727,0.0,373.85,100.55312702075564,101.33,103.67867696340346,35.66629617531304
428,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.012,0.163,0.825,0.0,372.95,99.32727948484442,101.33,102.65566454948801,38.21980468010405
429,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.021,0.154,0.825,0.0,373.35,99.93015947497078,101.33,103.26003048800419,38.091114890984976
430,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.029,0.145,0.826,0.0,373.85,100.62849957849207,101.33,103.96196413225468,37.97256409613767
431,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.038,0.134,0.828,0.0,374.85,102.52870789748476,101.33,105.89385156795161,37.829868469792764
432,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.046,0.124,0.83,0.0,375.35,102.75275909870969,101.33,106.1052672528017,37.70947190270765
433,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.057,0.122,0.821,0.0,375.35,104.04832449534129,101.33,107.43170841712148,37.5849038123578
434,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.077,0.1,0.8230000000000001,0.0,375.95,102.84994106059175,101.33,106.15824450682857,37.304247708280194
435,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.085,0.098,0.8170000000000001,0.0,376.75,106.25082615788259,101.33,109.64453250107707,37.20408225520559
436,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.093,0.086,0.8210000000000001,0.0,377.25,105.31971717290665,101.33,108.66314984926004,37.07859290009428
437,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.11,0.067,0.823,0.0,378.55,105.75110556968845,101.33,109.06213552046677,36.82941643098317
438,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.122,0.063,0.815,0.0,378.15,105.10844826541089,101.33,108.39507140126679,36.70459832327106
439,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.139,0.045,0.816,0.0,379.15,104.1081001948712,101.33,107.32491885690527,36.46863179108034
440,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.142,0.033,0.825,0.0,380.15,102.38861590237696,101.33,105.52869305076923,36.39148243287579
441,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.154,0.024,0.822,0.0,380.75,102.18699200340295,101.33,105.29474611952821,36.20631667150718
442,CCOC(C)=O,CCO,CCCCOC(C)=O,---,0.166,0.016,0.818,0.0,381.85,103.77625625087151,101.33,106.88179073741577,35.84077128697198
443,CCOC(C)=O,CCCCO,---,---,0.0493,0.9507,0.0,0.0,384.65,98.23632007644862,101.33,101.63842237261449,41.99103731760492
444,CCOC(C)=O,CCCCO,---,---,0.0827,0.9173,0.0,0.0,381.15,96.69671805549913,101.33,100.0044548831997,40.73435668144457
445,CCOC(C)=O,CCCCO,---,---,0.124,0.876,0.0,0.0,378.15,97.86076924835163,101.33,101.15568319806842,39.476267186757134
446,CCOC(C)=O,CCCCO,---,---,0.131,0.869,0.0,0.0,376.45,94.12308452943509,101.33,97.30804416633666,39.31554629556737
447,CCOC(C)=O,CCCCO,---,---,0.238,0.762,0.0,0.0,371.05,98.95636248498238,101.33,102.20412974902057,37.06635048998529
448,CCOC(C)=O,CCCCO,---,---,0.325,0.675,0.0,0.0,366.45,98.12834851814075,101.33,101.34110015226517,36.06761588655946
449,CCOC(C)=O,CCCCO,---,---,0.394,0.606,0.0,0.0,362.65,95.12142802096108,101.33,98.25521605339509,35.54193173723841
450,CCOC(C)=O,CCCCO,---,---,0.457,0.5429999999999999,0.0,0.0,361.15,97.40993139151061,101.33,100.61312872738326,35.184230115127114
451,CCOC(C)=O,CCCCO,---,---,0.547,0.4529999999999999,0.0,0.0,359.85,102.0315221025402,101.33,105.37373224361214,34.79893428935139
452,CCOC(C)=O,CCCCO,---,---,0.613,0.387,0.0,0.0,358.35,102.81769927057307,101.33,106.19334968153393,34.5873409691141
453,CCOC(C)=O,CCCCO,---,---,0.68,0.3199999999999999,0.0,0.0,356.65,102.4295996365322,101.33,105.80767700723845,34.41246707413247
454,CCOC(C)=O,CCCCO,---,---,0.754,0.246,0.0,0.0,355.35,103.38049332288307,101.33,106.79727439550037,34.23480482436075
455,CCOC(C)=O,CCCCO,---,---,0.779,0.2209999999999999,0.0,0.0,354.55,102.38264160560885,101.33,105.77699222240923,34.18558284192149
456,CCOC(C)=O,CCCCO,---,---,0.843,0.157,0.0,0.0,353.25,102.1450566172685,101.33,105.54270905129927,34.045910008152724
457,CCOC(C)=O,CCCCO,---,---,0.882,0.118,0.0,0.0,352.45,101.8632034893216,101.33,105.25822498028575,33.95846330418992
458,CCOC(C)=O,CCCCO,---,---,0.906,0.0939999999999999,0.0,0.0,351.75,100.96536904356475,101.33,104.33889763080137,33.90726600773374
459,CCOC(C)=O,CCCCO,---,---,1.0,0.0,0.0,0.0,350.25,101.49099123880097,101.33,104.88262051949009,33.62435214899073
460,CCOC(C)=O,CCCCOC(C)=O,---,---,0.039,0.961,0.0,0.0,394.95,101.23602094584938,101.33,104.19538643367619,37.46367753344948
461,CCOC(C)=O,CCCCOC(C)=O,---,---,0.096,0.904,0.0,0.0,390.35,103.09771684642372,101.33,106.11156974761647,36.59795291946822
462,CCOC(C)=O,CCCCOC(C)=O,---,---,0.172,0.8280000000000001,0.0,0.0,384.05,102.21684821565847,101.33,105.23588643889107,35.7891299007872
463,CCOC(C)=O,CCCCOC(C)=O,---,---,0.291,0.7090000000000001,0.0,0.0,376.45,102.4788369000292,101.33,105.57339698712838,35.147256524859
464,CCOC(C)=O,CCCCOC(C)=O,---,---,0.406,0.594,0.0,0.0,370.15,101.61720466567155,101.33,104.74149924404388,34.59041100319363
465,CCOC(C)=O,CCCCOC(C)=O,---,---,0.479,0.521,0.0,0.0,366.85,101.60045920073406,101.33,104.75780786269615,34.3368128161704
466,CCOC(C)=O,CCCCOC(C)=O,---,---,0.552,0.4479999999999999,0.0,0.0,364.55,103.73240306937109,101.33,106.9774498296241,34.13032924841012
467,CCOC(C)=O,CCCCOC(C)=O,---,---,0.578,0.422,0.0,0.0,362.65,100.84684508149306,101.33,104.03114074005416,34.08713258279146
468,CCOC(C)=O,CCCCOC(C)=O,---,---,0.689,0.311,0.0,0.0,359.45,103.04674866381312,101.33,106.33901138661581,33.879171906563094
469,CCOC(C)=O,CCCCOC(C)=O,---,---,0.807,0.1929999999999999,0.0,0.0,355.55,102.17137734992359,101.33,105.49567242783934,33.74864421586045
470,CCOC(C)=O,CCCCOC(C)=O,---,---,0.904,0.0959999999999999,0.0,0.0,352.35,100.43465436304632,101.33,103.75678473990918,33.68704922546926
