,DDB index,molecule_1,molecule_2,molecule_3,molecule_4,x1 [mol/mol],x2 [mol/mol],x3 [mol/mol],x4 [mol/mol],T [K],p_cosmo,p_ddb,p_cosmo_plus1K,hov_cosmo,hov_baseline
8910,12491,CC(C)=O,CCO,---,---,0.316,0.6839999999999999,0.0,0.0,338.75,96.36118244511816,101.33,99.87790283444389,34.3007588714797,32.755902244
8911,12492,CC(C)=O,CCO,---,---,0.414,0.5860000000000001,0.0,0.0,336.55,96.9594101764636,101.33,100.46748391230231,33.5708203703367,31.867875082
8912,12493,CC(C)=O,CCO,---,---,0.532,0.4679999999999999,0.0,0.0,334.45,97.92595554282212,101.33,101.44160460494048,32.9019148628267,30.752330515999997
8913,12494,CC(C)=O,CCO,---,---,0.691,0.309,0.0,0.0,332.15,98.93403363230284,101.33,102.4588103715226,32.20862142709522,29.202145731999998
8914,12495,CC(C)=O,CCO,---,---,0.852,0.148,0.0,0.0,330.45,100.29938378912118,101.33,103.84218246950722,31.611750891764174,27.581212636000004
8915,12496,CC(C)=O,CCO,---,---,1.0,0.0,0.0,0.0,329.25,101.42766179194192,101.33,104.9696950554214,31.033151891246984,26.06163
8916,12497,CC(C)=O,CCO,---,---,0.0,1.0,0.0,0.0,305.15,12.74264967685554,11.679,13.42568877177656,40.55849607020103,38.670727
8917,12498,CC(C)=O,CCO,---,---,0.0422,0.9578,0.0,0.0,305.15,14.724608103940152,14.999,15.47825722082242,38.77260507378446,38.1965311704
8918,12499,CC(C)=O,CCO,---,---,0.0673,0.9327,0.0,0.0,305.15,15.85226699228681,16.585,16.646364395972302,37.96723156142822,37.91448578359999
8919,12500,CC(C)=O,CCO,---,---,0.113,0.887,0.0,0.0,305.15,17.81082004723688,19.358,18.67561252727188,36.82778659836382,37.400960916
8920,12501,CC(C)=O,CCO,---,---,0.1787,0.8213,0.0,0.0,305.15,20.424988246012216,22.571,21.384936398484253,35.67454923783419,36.6626986884
8921,12502,CC(C)=O,CCO,---,---,0.2361,0.7639,0.0,0.0,305.15,22.53096961287909,24.811,23.56814012813169,34.95784801994525,36.0177024652
8922,12503,CC(C)=O,CCO,---,---,0.2665,0.7335,0.0,0.0,305.15,23.58497960395087,25.585,24.66095359290397,34.651883887473986,35.676101678
8923,12504,CC(C)=O,CCO,---,---,0.3128,0.6872,0.0,0.0,305.15,25.115267315095856,27.384,26.247723019723168,34.257453948107056,35.155834689600006
8924,12505,CC(C)=O,CCO,---,---,0.347,0.653,0.0,0.0,305.15,26.19154158990772,28.371,27.36379827353867,34.00972205364419,34.771533804
8925,12506,CC(C)=O,CCO,---,---,0.4458,0.5542,0.0,0.0,305.15,29.07148823196645,31.037,30.350369454104683,33.4398888772858,33.661331245599996
8926,12507,CC(C)=O,CCO,---,---,0.5372,0.4628,0.0,0.0,305.15,31.474795323439057,33.037,32.84248270718217,33.03987757585039,32.6342815104
8927,12508,CC(C)=O,CCO,---,---,0.6548,0.3451999999999999,0.0,0.0,305.15,34.26781726311461,35.37,35.737888733852245,32.62741225147787,31.312825833599994
8928,12509,CC(C)=O,CCO,---,---,0.7721,0.2279,0.0,0.0,305.15,36.78503007213365,37.584,38.34570995173843,32.2754581370257,29.9947412172
8929,12510,CC(C)=O,CCO,---,---,0.8474,0.1525999999999999,0.0,0.0,305.15,38.28621465314031,38.89,39.89951798254908,32.06003111910668,29.148605056799997
8930,12511,CC(C)=O,CCO,---,---,0.9252,0.0747999999999999,0.0,0.0,305.15,39.756723638975885,40.13,41.41971805392702,31.829903212558087,28.274376726399996
8931,12512,CC(C)=O,CCO,---,---,1.0,0.0,0.0,0.0,305.15,41.09510362974911,41.317,42.80022288559762,31.57843273359925,27.433859
8932,12513,CC(C)=O,CCO,---,---,0.0,1.0,0.0,0.0,313.15,19.147344641975124,17.892,20.11415953512085,40.2920921206205,38.06101
8933,12514,CC(C)=O,CCO,---,---,0.0389,0.9611,0.0,0.0,313.15,21.549407412836363,21.612,22.595872143661044,38.78620647405133,37.6305035055
8934,12515,CC(C)=O,CCO,---,---,0.0446,0.9554,0.0,0.0,313.15,21.89161532451749,22.012,22.949474866978917,38.60006596272251,37.567421577000005
8935,12516,CC(C)=O,CCO,---,---,0.0765,0.9235,0.0,0.0,313.15,23.76139826364543,24.531,24.881718503796694,37.68367147870149,37.2143841175
8936,12517,CC(C)=O,CCO,---,---,0.1409,0.8591,0.0,0.0,313.15,27.30905032158536,29.211,28.54875037212695,36.31279867632915,36.5016689955
8937,12518,CC(C)=O,CCO,---,---,0.1883,0.8117,0.0,0.0,313.15,29.73739908362372,32.011,31.05939232894643,35.577272626045975,35.9770929585
8938,12519,CC(C)=O,CCO,---,---,0.2683,0.7317,0.0,0.0,313.15,33.51696194569189,36.037,34.9677744431606,34.66076097524947,35.091732558500006
8939,12520,CC(C)=O,CCO,---,---,0.3406,0.6594,0.0,0.0,313.15,36.62551971296933,39.037,38.18272731657429,34.057705838746074,34.291588097
8940,12521,CC(C)=O,CCO,---,---,0.4355,0.5645,0.0,0.0,313.15,40.325336792304014,42.463,42.00930453932023,33.46319103929697,33.2413293225
8941,12522,CC(C)=O,CCO,---,---,0.5315,0.4685,0.0,0.0,313.15,43.695861400512335,45.41,45.49492976962404,33.00214558323306,32.1788968425
8942,12523,CC(C)=O,CCO,---,---,0.6528,0.3471999999999999,0.0,0.0,313.15,47.51498694988184,48.796,49.44312202647214,32.53615221608571,30.836469135999998
8943,12524,CC(C)=O,CCO,---,---,0.7727,0.2272999999999999,0.0,0.0,313.15,50.89708267753435,51.729,52.9369523980609,32.14209601171512,29.5095352365
8944,12525,CC(C)=O,CCO,---,---,0.8593,0.1407,0.0,0.0,313.15,53.13637036221348,53.716,55.24765288519389,31.87070268934997,28.5511326035
8945,12526,CC(C)=O,CCO,---,---,0.9038,0.0961999999999999,0.0,0.0,313.15,54.226192059291066,54.689,56.370949228736364,31.72811644207189,28.058650881
8946,12527,CC(C)=O,CCO,---,---,1.0,0.0,0.0,0.0,313.15,56.43032167261843,56.649,58.63776248817301,31.38651409192337,26.994005
8951,12536,CC(C)=O,CCCCCC,---,---,0.0,1.0,0.0,0.0,318.15,44.4768553602112,45.25,46.18150378904525,31.75199866321796,30.801672
8952,12537,CC(C)=O,CCCCCC,---,---,0.0651,0.9349,0.0,0.0,318.15,56.710785205928886,59.275,58.79421173307756,30.45912565456057,30.535895976899997
