smiles,Tc,Train/Valid/Test
Cc1cc(C)c2cccc(C)c2c1,,Train
Cc1ccc(C)c2c(C)cccc12,,Train
Cc1ccc2c(C)ccc(C)c2c1,,Train
Cc1ccc2c(C)c(C)ccc2c1C,,Train
CCCCCC(C)c1ccccc1,,Train
CCCCC(CC)c1ccccc1,,Train
CCCC(CCC)c1ccccc1,,Train
CCCCCCCCCCCCCCCCOCCO,,Train
CCCCCCCCCCCCCCCCCCOCCO,,Train
CC(C)c1cccc(O)c1O,,Train
c1ccc2cc3c(cc2c1)CCCC3,,Train
CC(C)CCCC(C)CCc1ccccc1,,Valid
CCc1ccccc1C(C)=O,,Train
CC(=O)c1cc(C)ccc1C,,Train
CC(=O)c1c(C)cccc1C,,Train
Cc1cc(-c2ccccc2)co1,,Train
C1CC2CCCC3CCC(C1)C23,,Train
CC=C1CCCC1,,Train
CCC1=CCCC1,,Train
C=CC1CC2CCC1C2,,Valid
CCCCCCCC1(C)CCCO1,,Train
CCC1CC2CCC1C2,,Train
CCCCC(O)C(C)O,,Train
CCCC(O)CCO,,Train
C=CC(=O)OCCCCCCCCCC,,Train
C=CC(=O)OCCCCCCCCCCCC,,Test
C=C(C)C(=O)OCCCCCCCC,,Train
CCCC(O)CC(C)C,,Valid
CC1CCCC(C)(C)CC1,,Train
C1=CC2C=CC1C1C=CC21,,Train
COC1=CC=CCC1,,Train
COC1=CC(C)=CCC1,,Train
CC(CO)CO,,Test
CCCC(C(=O)OCC)C(=O)OCC,,Train
CCCCCCc1ccc(C(=O)O)cc1,,Train
C=CC(=O)OCCCCCCCCCCCCCC,,Valid
CCCCCCCCCCCCOC(=O)CCC(=O)O,,Train
CC1COC1,,Test
CC1CCO1,,Train
Cc1cc(C)c2c(c1)CCCC2,,Train
C=C1CC(=O)OC1=O,,Train
CCCCCOC(=O)CCCC,,Train
CC1(C)COC2(OC1)C1CCC2CC1,,Train
C=C(CC)c1ccc(C)cc1,,Train
C1=CC(=C(c2ccccc2)c2ccccc2)C=C1,,Valid
CC(C)=C1C=CC=C1,,Train
C=COC(=O)C=C,,Train
CC1=CC(C)(C)c2ccccc21,,Train
CC1=Cc2ccccc2C1,,Train
CC1=CC(C)c2ccccc21,,Train
CCCC(C)C(=O)OC,,Train
CC(C)C(c1ccccc1)C(C)C,,Train
CCC(C)CC(=O)OC,,Train
CCC(C)CCC(=O)OC,,Train
COC(=O)CCCC(C)C,,Valid
CCCCCCC(C)C(=O)OC,,Valid
CCCCCCC(C)CC(=O)OC,,Train
C#Cc1ccccc1C#C,,Valid
C=COC1CCCCC1,,Train
CC(C)CCC1(C)CCCO1,,Train
CC1(c2ccccc2)CCCO1,,Train
CCC(CCC(C)=O)C(C)C,,Train
CCCCCCCCc1ccccc1,,Train
C1=Cc2c(ccc3c2ccc2ccccc23)C1,,Train
C=C(C)C=Cc1ccccc1,,Train
CCCCCCCCCCCCCCC(C)(C)CC(=O)O,,Train
C=CCCCCCCCCCC=C,,Train
C=CCCCCCCCCCCC=C,,Train
C=CCCCCCCCCCCCC=C,,Valid
C=CCCCCCCCCCCCCC=C,,Train
C#CCC(O)CC#C,,Train
CC=C(C)C#CCCCC,,Train
CCCC=CCCCC,,Valid
CC(C)CCCCCCCCCCCO,,Train
CCCC(O)(CCC)CCC,,Train
C=C=CC(C)=O,,Train
C=C=CC(=O)CCC,,Train
C=C(C)OCCCC,,Train
CCCC(C)(C)C(C)O,,Train
CCCCCCCC(=O)CCCCC,,Train
C#CCCC(C)C,,Test
c1ccc2c(c1)C1OOC2c2ccccc21,,Train
C#CC=CC,,Train
C=C(OC(C)=O)c1ccccc1,,Train
CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,,Valid
C=C(C)CCCCCCCC(=C)C,,Test
CC(C)(O)CCCCCCC(C)(C)O,,Train
CC(C)(O)CCCCCCCC(C)(C)O,,Train
C=C(C)C(=O)OCCC,,Valid
CC(C)CCC(C)(C)c1ccccc1,,Train
C#CCC(O)CCC,,Train
CCCC(C)CC(C)C,,Train
C=C(C)CC(C)C,,Train
CC=C(C)C(C)CC,,Train
CC1(c2ccccc2)CC1,,Train
CCC(C)CCC(C)C,,Valid
CCCC(CC)CCC,,Train
CCCCCC(C)CC,,Test
CCCCC(C)CCC,,Valid
CC=CCCCCCC,,Train
COc1cccc2ccccc12,,Train
CC=CC=CCC(C)C,,Train
CCCCCCC(C)(C)CC(=O)O,,Train
CCCCCCCCCCCCCC(C)(C)CC(=O)O,,Train
CCCCCCCOC(=O)CC,,Test
CCCCCCCCC(=O)CC,,Train
CCOC(=O)C#Cc1ccccc1,,Train
CC(C)CC(C)C(C)CC(C)C,,Train
Cc1cc(O)ccc1C(C)(C)C,,Valid
CCc1ccc(O)c(C)c1,,Train
CCc1cc(C)c(C)cc1O,,Train
CCc1cc(C)cc(C)c1O,,Train
Cc1cccc(C(C)(C)C)c1O,,Test
Cc1cc(C(C)(C)CC(C)(C)C)ccc1O,,Train
O=c1c2ccccc2ccc2ccccc12,,Train
CC1(C)C=CC(C)(C)C=C1,,Valid
c1ccc(C2Cc3ccccc3C2)cc1,,Train
CCCCC(=O)CCC(C)C,,Train
CC(C)(C)C1CC=CCC1,,Train
CCCCCCCC(C)CCCCCCC,,Train
CC1CC(C)(C)CCC1=O,,Train
CCC(=O)C(C)=C(CC)CC,,Train
CCCCC(=O)CC(C)(C)C,,Train
CCCCCCCCCCCCCCCCCCC(C)CCCC,,Train
CCCCCCCCCCCCC(C)CCCCCCCCCCCC,,Train
C1CC23CCC2(C1)O3,,Valid
C=Cc1ccc(C)cc1C,,Valid
CC1CCC(C)C(C)C1,,Test
CCCCCCCCCCCCCCCCCCCC1CCCCC1,,Train
Cc1ccc(C)c2c1ccc1ccccc12,,Train
COC(OC)(c1ccccc1)c1ccccc1,,Train
C=CC=CC=C,,Train
C=C(C)c1ccccc1-c1ccccc1,,Valid
CC(C)c1ccc(-c2cccc(-c3ccccc3)c2)cc1,,Train
CCCCCCCCCCCCCCCC(=O)OCCC,,Valid
CC(C)CC(CO)CC(C)C,,Train
C=C(C)COC,,Train
Cc1c(C)c(C)c(C(=O)O)c(C)c1C,,Train
O=C(O)c1ccccc1Oc1ccccc1,,Test
O=C(O)CC=Cc1ccccc1,,Test
C#CCCCCCCCCC,,Train
CC=CCCCCCCCC,,Test
Cc1cc2cccc(C)c2cc1C,,Test
CCC1CCCC(=O)C1,,Train
COCCOC(=O)CC(C)=O,,Train
CCC1=CCC=C1,,Train
CCCCC1C=CCC1,,Train
CCc1ccc2c(c1)CCCC2,,Valid
Cc1cccc(C(C)C)c1C,,Train
CCc1ccc(CCO)cc1,,Train
COC(=O)C1C=CCC1,,Train
CCCCCCc1ccc(CCCCCC)cc1,,Test
CCCCCCCCCCCCCCCCCCCC(C)=O,,Train
CCCC(O)C(O)CCC,,Train
CCC=COCC(C)C,,Train
CCCC(CCC)C(=O)OC,,Train
CCCCCOCC(O)CO,,Train
O=C(OC(=O)C1CCCCC1)C1CCCCC1,,Train
CCCCCCCCCCC(C)CO,,Train
CCCCCCC(C)CCO,,Train
COC(C)(C)CO,,Test
CCOCC(C)(C)O,,Train
CCOC(C)(C)CO,,Test
CCC1(C)CC=CCC1,,Train
C=C(C(C)C)C(C)CC,,Train
CC(C)(C)c1ccc(C(=O)c2ccccc2)cc1,,Train
CCc1cccc(C(C)=O)c1,,Test
O=C(O)CCCCc1ccccc1,,Test
CC1(C)C(=O)OC12CCCCC2,,Train
CC1(C)CCCCCCCC1,,Train
CC=Cc1cccc2ccccc12,,Train
CCCCCCCCCC(=O)OCC(O)CO,,Test
CC(C)(C)C=CC(C)(C)C,,Train
Cc1ccc2c(c1)C(C)CCC2C,,Train
CC(O)C(C)(c1ccccc1)c1ccccc1,,Train
C=CC(=C)c1ccccc1,,Train
CCCCCCCCCCCCC(CCCC)C(=O)O,,Train
CCCCCCCCCC(CCCCCCC)C(=O)O,,Train
CC(C)C1CCC(C(C)C)CC1,,Train
CCCCCCC(=O)C(C)(C)C,,Test
COC1=CCOC1,,Train
CCCCC#CCCCCC,,Train
CCC1c2ccccc2-c2ccccc21,,Test
C=CCC1=CCc2ccccc21,,Train
CCCCC1=CCc2ccccc21,,Test
CCC1=CCc2ccccc21,,Train
c1ccc(CC(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,,Test
CCC(CC)c1ccc(C)cc1,,Train
CCCc1ccc(C(C)C)cc1,,Train
CC1(C)CCCCCCCCC(C)(C)CCCCCCCC1,,Train
CCC(C)C1CCC(C(C)CC)C2CCCCC12,,Train
C=COC(=O)CCCCC(=O)OCCCCC,,Train
C=COC(=O)CCCCC(=O)OCCCCCC,,Train
CCCC(O)CC(=O)OCC,,Valid
C(=CCCc1ccccc1)CCc1ccccc1,,Test
CCCCCCCCOC(=O)CCCCCCC,,Train
CCCCCCCCCCOC(=O)CCCCCCC,,Train
CCCCCCCCCC(=O)OCCCCCCCC,,Train
CCCC(=O)OC(C)(C)C,,Valid
COC(=O)C=Cc1ccc(O)c(OC)c1,,Train
CCC#CC(C)(C)CC,,Train
CCCCCC(=O)OC(C)C,,Train
CCCCCCCCCC(=O)OC(C)C,,Train
CCCCCCCCCCCCOc1ccc(C(=O)O)cc1,,Valid
CCCC(C)C(C)O,,Train
CCCCOC(=O)C1(O)c2ccccc2-c2ccccc21,,Train
C#Cc1ccc(C(C)C)cc1,,Train
C=C(C1CC1)C1CC1,,Test
C=CC1=C(C)CCCC1,,Train
CCCOC(=O)c1ccccc1,,Train
CCCc1ccc(O)c(CCC)c1,,Test
CCC(C)(C)C(C)(C)O,,Valid
C1CCCC(C2CCCCCC2)CC1,,Train
CC(C1CCCCC1)C1CCCCC1,,Train
CCCCCCCCCCOCCO,,Train
C1=Cc2ccc3ccccc3c2C1,,Train
CC=C=Cc1ccccc1,,Valid
Cc1cc(C)c2c(c1)CC(C)(C)CC2,,Train
CCCCC(=O)OC(C)CC,,Train
CC(C)CC(C)(C)CC(=O)O,,Train
CCCCCCCC=C(C)C,,Train
CCC(C)OC(=O)C(C)C,,Train
CCCCC(C)(O)CCC,,Train
CCCCCC(C)(O)CCC,,Train
CCCCCCCCCCCCC(C)=O,,Train
CCCCCCCCCCCCCC(C)=O,,Valid
CCCCCCOC(=O)C(C)C,,Train
CCCCCCCOC(=O)C(C)C,,Train
C=Cc1ccc(-c2ccccc2)cc1,,Train
CC(C)C(=O)C(C)(C)C(C)C,,Train
CC(C)(C)C=C(c1ccccc1)c1ccccc1,,Train
C1=Cc2c(c3ccccc3c3ccccc23)C1,,Train
CCCCCc1ccc(O)cc1C,,Train
C=C1CCCC=C1C,,Train
C=C1C=C(C)CCC1,,Valid
COC(=O)c1ccc(C)cc1C,,Train
C1CCC2(CCCCC3(C1)OCCO3)OCCO2,,Train
CCCCCC=CC=O,,Train
Cc1cc(CC(C)C)c(O)c(CC(C)C)c1,,Valid
CCCCCCC(C)(C)CO,,Valid
CCCCCCCCC(C)(C)CO,,Train
CCCCCC(O)CCCCC,,Valid
CCCCC(C)C(C)=O,,Test
COCCOCCOCCOCCO,,Valid
C=CC#CCCC,,Train
CCC#CCCCCCC,,Train
CCCC#CCCCCC,,Train
C=C=CCCCC,,Train
C=C=C(CC)CC,,Test
COC1C2CCCCC21,,Test
CCCCCCCCCCCC(=O)OO,,Valid
C=C(C)c1ccc(C(C)C)cc1,,Train
c1ccc2c(c1)Cc1c-2ccc2ccccc12,,Train
c1ccc2c(c1)ccc1c3ccccc3oc21,,Train
COc1c2ccccc2cc2ccccc12,,Train
COc1c2ccccc2c(OC)c2ccccc12,,Train
C#CCCCC#C,,Train
CCCCCCCCCCCCCC(CCCCCC)c1ccccc1,,Train
CCCCCCCCCCCC(CCCCCCCC)c1ccccc1,,Train
CCCCCCCCCC(CC)c1ccccc1,,Train
CCCCCCC(CCCCCC)c1ccccc1,,Train
CCCC(c1ccccc1)C(C)C,,Train
CC(C)CCC(C)c1ccccc1,,Train
CCCCCCCCCCCCCCCCCC(CC)c1ccccc1,,Train
CCCCCCCCCCCCCCCC(CCCC)c1ccccc1,,Train
CCCCCCCCC1CO1,,Train
Cc1cc2c(cc1C)C(C)(C)CCC2,,Train
CC1CCCC1O,,Train
C=CCOC(=O)CC,,Test
CCCCOC(C)COCC(C)O,,Train
Cc1cc(C)c(C(=O)O)c(C)c1C,,Train
Cc1ccc(O)c(C(C)(C)C)c1,,Train
CC(C)=CC(C)=Cc1ccccc1,,Train
CC(C)=CC(C)=Cc1ccc(C)cc1,,Train
CC(C)=CC(C)=Cc1cccc(C)c1,,Train
CC1C2CC3(C)CC1CC(C)(C2)C3,,Train
CC1C2(C)CC3CC(C2)CC1(C)C3,,Train
CCCC1CC1,,Train
CC(C)c1ccc(C(C)C)c2ccccc12,,Valid
CC(C)c1ccc2cc(C(C)C)ccc2c1,,Train
Cc1ccc(C)c(O)c1C,,Train
O=C(c1ccc2c(c1)C(=O)OC2=O)c1ccc2c(c1)C(=O)OC2=O,,Valid
CCCCCCCCCCCCCCCCC(O)CCC,,Train
CCCC(C)(O)C1CC1,,Train
CCCCC1=CCCC1,,Train
C=CC=CC=CC=CC=C,,Valid
C=CC=CC=CC=CC=CC=C,,Train
C=COC(=O)C(C)C,,Train
CCCCC(CC)CCC(CC)CCCC,,Train
CCCCC(CC)CC(CC(CC)CCCC)C(=O)O,,Valid
C=CCC(C)(C)C=C,,Train
CCCCC(C)OO,,Train
CCCC(CC)OO,,Train
CCCCCCCCC(CO)CCCCCC,,Train
O=C1OC(=O)C2=C1CCCC2,,Train
C(CCC1CO1)CC1CO1,,Train
CCCCOCC1CO1,,Train
CCC(CC)CCCCCCO,,Train
CC(C)CCCCCCO,,Train
CCCCCCCC=C(CCCCCCCC)CCCCCCCC,,Train
CCCCCC(O)CCCO,,Train
CCCCCCC=CCC(=O)O,,Train
c1ccc2c(c1)Cc1cc3ccccc3cc1-2,,Train
Oc1c(-c2ccccc2)cccc1-c1ccccc1,,Test
CCCCCCCC(C)C(=O)O,,Train
CCCCCCCCC(C)C(=O)O,,Valid
OCC1c2ccccc2-c2ccccc21,,Train
CCCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCC,,Train
CCCCCCCCCCCCCCCCCCCCCCC(=O)O,,Valid
c1ccc2cc3c(cc2c1)oc1ccccc13,,Train
C1CC2CCC3CCCC4CCC(C1)C2C34,,Test
C=C(C)C=CCC(C)C,,Train
C=CC(C)CCC=C(C)C,,Train
C=CCCCCCCCCCCC,,Train
Cc1cc(C)c(C)c(C(=O)O)c1,,Train
CC(C)c1ccccc1C(=O)O,,Train
CCC(C=O)c1ccccc1,,Train
CC12CCCCC1C2,,Train
CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC,,Train
CCC(O)CCC(O)CC,,Train
C1=CC=C2C=CC=CC(=C1)C2,,Train
CCCC(CC)C(C)O,,Train
CCCCCOC(=O)C(C)C,,Train
CCCCCCOC(=O)CC,,Train
CCCCCCc1ccc(O)cc1,,Train
OC1CCCCCCCC1,,Train
CCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCC,,Train
CCc1ccc2cccc(C)c2c1,,Train
CC1CCCC1C,,Train
CC1CCC(C)C1,,Valid
CCCCC(CCCC)C(=O)OC,,Train
CCCCCCCCCOCCCCCCCCC,,Train
CCCCCCCCCCOCCCCCCCCCC,,Train
C1CCC(C2CCCCC2C2CCCCC2)CC1,,Train
CCCC1(O)CCCCC1C,,Train
CCCC1(O)CCCC(C)C1,,Train
CCCC1(O)CCC(C)CC1,,Valid
CCCCCCCC(C)C(=O)OCC,,Train
COC(=O)c1ccc(C(=O)OC)c(C(=O)OC)c1,,Train
COC(=O)c1cccc2ccccc12,,Train
COC(=O)c1ccc2ccccc2c1,,Train
CCCC(=O)OCC1CO1,,Train
C=CC=CC(C)(C)CC,,Valid
C=C1C(=C(C)C)CC1(C)C,,Train
COC(OC)(C(=O)c1ccccc1)c1ccccc1,,Train
CCCCCCC1c2ccccc2-c2ccccc21,,Train
COC(=O)CCCCCCCCCCO,,Train
CCCCCC1c2ccccc2-c2ccccc21,,Train
CCC(CO)(CO)C(C)C,,Train
CCCCC(CO)(CO)CCCC,,Train
O=C(c1ccccc1)c1ccc(O)c2ccccc12,,Valid
c1ccc(C2CCC(c3ccccc3)C2)cc1,,Valid
Cc1cc2ccccc2cc(C)c1=O,,Train
CC(C)(O)CC(C)(C)O,,Train
C=CCc1cccc2ccccc12,,Train
CCCCCCCCCCCCCCC(C)CCC(=O)OC,,Train
CCC(C)CCCCCCCCCCCCCCC(=O)OC,,Train
CCCCCCC(C)CCCCCCCCC(=O)OC,,Train
CC=C(C)C(C)C,,Train
CCCCCCCCOc1ccc(C(=O)O)cc1,,Train
CCCCCC=CCCCCCC,,Train
CCCCCC=C(C)CCCCCC,,Train
C=CC(=C)C(C)(C)C,,Train
C=CC(=O)OCc1ccccc1,,Train
C=C(C)C(=O)OCc1ccccc1,,Train
CC=CC(=O)CC,,Train
O=C1c2ccccc2C(=O)c2c1ccc1ccccc21,,Train
C=CC(=O)OCCCCCCC,,Train
C=CC(=O)OCCCCCCCC,,Train
C#Cc1ccc(C=C)cc1,,Train
C=CC(=O)OCCCCCC,,Valid
CCC=CC=CCC,,Train
CC1(C)CCC(=O)CCC(C)(C)CCC(C)(C)CCC(=O)CCC(C)(C)CC1,,Train
CCC(C)c1ccc(C(C)(C)C)cc1,,Train
C=C1CCCCCC1,,Train
COC(=O)OC1CCCCC1,,Train
COC(=O)c1cc(C)cc(C)c1,,Train
CC(=C(C)c1ccccc1)c1ccccc1,,Test
CCCCCCCCCCC(C)CCC,,Test
CCCCCCCCC(C)CCCC,,Train
CCCCCCCCCC(C)CCCC,,Test
CCCCCCCCCCC(C)CCCC,,Train
CCCCCCCCCCCCCC(C)CCCC,,Train
CCCCCC1CC1,,Test
CCCCC1CC1C,,Train
CCC1=CCC(C)=C1,,Train
CC1=CC(C(C)C)=CC1,,Test
CCCC(C)c1ccc(CC)c(C(C)CCC)c1,,Valid
CCCc1ccc(C(C)CCC)cc1C(C)CCC,,Train
CCCCc1ccc(C(C)CCC)cc1C(C)CCC,,Train
COc1ccccc1CCC(=O)O,,Test
Cc1ccc(OCCC(=O)O)cc1,,Train
COC(C)CCO,,Train
c1ccc(C2=C(c3ccccc3)C(c3ccccc3)C(c3ccccc3)=C2c2ccccc2)cc1,,Train
C=CCC(C)(O)CC=C,,Train
CC1c2ccccc2-c2ccccc21,,Train
CCCCCCC(CC)C(=O)O,,Train
CCCCCCC(CC)C(=O)OCC,,Train
CCCCC(C)OCC,,Train
CC(C)(C)OC1CCCCC1,,Train
CCCCCCCCCCCCCC(=O)OCC(C)C,,Train
OCCCOCCCO,,Train
Cc1ccc(C)c(C(=O)O)c1C,,Train
Cc1cc(C(=O)O)c(C)c(C)c1C,,Train
Cc1ccc2c(ccc3ccccc32)c1,,Train
CCCCCCC(c1ccccc1)(c1ccccc1)c1ccccc1,,Train
CCCCCCCCCCCCCC(C)C(=O)O,,Valid
CCCCCCCCCCCCC(CC)C(=O)O,,Train
CCCCCCCCCCCC(CCC)C(=O)O,,Test
CCCCCCCCCCC(CCCC)C(=O)O,,Train
CCCCCCCCC(CCCCCC)C(=O)O,,Train
CCCCCCCCCCCCCC(C)CO,,Test
CCCCCCCCCCCCC(CC)CO,,Test
CCCCCCCCCCCC(CO)CCC,,Train
CCCCCCCCCC(CO)CCCCC,,Train
CCCCCCCC(CO)CCCCCCC,,Train
CC(CC(C)(C)C)C(=O)C(C)(C)C,,Train
CCCC1=CCCCC1,,Train
CCCCCOC(=O)CC(C)C,,Train
CCCCCCCCCC(O)CCCCCCC,,Test
Cc1cccc2c1CCC(C)C2,,Train
CC1=CCC(CC(=O)O)C1(C)C,,Train
CCCCCCc1ccc2c(c1)CC(CCCC)C2,,Train
CC(C)(C)CC1CCCCC1,,Train
CCCCCCCCC(CCCCCCCC)CCC1CCCCC1,,Train
C=C(C(=C)c1ccccc1)c1ccccc1,,Train
COC(=O)c1ccc2ccc(C(=O)OC)cc2c1,,Test
CCCC(C)C(C)=O,,Train
CC(=O)CCc1ccccc1,,Train
COc1ccccc1C(=O)c1ccccc1,,Train
CCCCCCC(O)CC(C)C,,Train
Cc1cc(C)cc(-c2cc(C)cc(C)c2)c1,,Train
CCCCCC(C)(C)CCO,,Train
CCC1(C)CC1(C)C,,Train
CCc1ccc2ccccc2c1C,,Train
COC(=O)C1=CCCC1,,Train
COC(=O)C1=C(C)CCC1,,Train
COC(=O)C1CCC=C1C,,Train
COC(=O)C1=C(OC)CCC1,,Train
COC(=O)C1CCC=C1OC,,Train
COC1=C(C)CCC1,,Train
COC1=CCCC1C,,Train
COC(=O)C1C=CCCC1,,Train
COC(=O)C1=C(C)CCCC1,,Train
COC(=O)C1CCCC=C1C,,Train
COC(=O)C1=C(OC)CCCC1,,Train
COC(=O)C1CCCC=C1OC,,Train
COC(=O)C1CCC(C)=C1OC,,Train
COC(=O)C1=C(OC)C(C)CC1,,Train
O=C1CCC2CCCC1C2,,Test
CCCCC1(C)OCCCO1,,Train
CC(C)(O)CCO,,Valid
CC(C)(c1ccccc1)C1CCCCC1,,Test
CCCCOCOCCCC,,Train
CC(C)COCOCC(C)C,,Test
CCC1OCCO1,,Test
CC1(C)C(C)(C)C1(C)C,,Train
Cc1ccc(C(=O)c2ccccc2)cc1C,,Train
C1=CC=C2C=CC=CC=C2C=C1,,Train
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,,Train
CCC(O)OOC(C)(C)C,,Test
C=CCC(C(=O)O)C(=O)O,,Valid
CCC#CCCC,,Train
C1=Cc2cc3cc4ccccc4cc3cc2C1,,Test
CCCCCCCOCCOCCO,,Train
CCCCCCOCCOCCOCCO,,Test
CCCCCOCCOCCOCCO,,Train
CCCCCC=CCCC=CCCCCC,,Train
c1ccc2c(c1)=c1ccccc1=2,,Test
Cc1cc(C)c(C)c(C(=O)O)c1C,,Valid
CC1CCCOC1,,Train
CCCC(C)(C)C(C)=O,,Train
CC1=CC=C(C)CC1,,Train
CCCCC(CO)CO,,Train
CC(C)C(CO)CO,,Train
CCCC(CO)CO,,Valid
CCC(CO)CO,,Train
OCC(CO)Cc1ccccc1,,Train
CC(C)CC(C)CC(C)C,,Train
CC1CC(C)(C)c2ccccc21,,Train
C#CCCCCCCCCCCCCCCC,,Train
C#CCCCCCCCCCCCCCCCCC,,Train
C#CCCCCCCCCCCC,,Train
C1CCC(CC2CCCC2)C1,,Train
C=Cc1ccc(CCCC)cc1,,Train
CCCCCCC(C)(O)CCC,,Test
c1ccc2c(c1)Oc1ccccc1O2,,Train
CCCCCCCCCC(=O)CCC,,Train
CCCCCCCCCC(O)CCC,,Train
C=CC1=CCCCC1,,Train
CC=CC(C)(C)C,,Train
CCC(C=O)C(C)C,,Train
Cc1cc(C)c(C2CC2)c(C)c1,,Train
CCCCCc1ccc(C(=O)O)cc1,,Train
COC(C)(C)C(C)C,,Train
CCCCCCOC(=O)CCC,,Train
CCCCCCCCCOC(=O)CCC,,Train
COC(=O)CCCCCCCCCO,,Train
CCCCCCCCCc1cccc2ccccc12,,Train
CCCCCCCCCCc1cccc2ccccc12,,Train
CC(=O)OCC(O)CO,,Train
C1CCC(C2(C3CCCC3)CCCCC2)CC1,,Train
CCCCC(C)c1ccccc1O,,Train
CC=C(C)CC(C)(C)C,,Train
CC12CC3CC4C5CC(CC41)CC2C5C3,,Train
CC(C)CC(c1ccccc1)c1ccccc1,,Train
C=C(Cc1ccccc1)OC,,Train
CC(C)Cc1ccc2ccccc2c1,,Train
CCCCCCCCCCC(=O)CCC,,Train
CCC(C)(C1CCCCC1)C(C)(CC)C1CCCCC1,,Train
CCCCCC(O)CC(C)C,,Train
CCCCCCC(O)C(C)C,,Train
CCCCCC(O)C(C)C,,Train
CCCCC(O)C(C)CC,,Train
CCCCCCCCCCCCCCCCCC(C)O,,Train
C=C(C)C(CC=C(C)C)C(C)=O,,Test
CCCCCCCCCCCCCCCC(=O)c1ccc(C)cc1,,Train
CCCCCCCCCCCCCCCCc1ccc2ccccc2c1,,Train
C=CCc1ccc(CC=C)cc1,,Train
CC(=O)Oc1ccc(C(C)C)cc1,,Train
C=CC(=O)OCCCCCCCCC,,Train
CCC(C(=O)OC)C(=O)OC,,Train
CCCCCCCCCCCCCCCC(=O)OCCCCCCC,,Valid
COC(=O)c1cccc(C(=O)OC)c1C(=O)OC,,Valid
COC(=O)c1cc(C(=O)OC)cc(C(=O)OC)c1,,Test
CCCCCCCCCC(C)CCC,,Train
CCCCCCC(C)CCCCCC,,Train
CCCCCCCCC(C)CCCCC,,Train
CCCCCCCCCCCC(C)CCCCCC,,Train
CCCCCCCCCCC(C)CCCCCCC,,Valid
CCCCCCCCCC(C)CCCCCCCC,,Train
CC=CCCCCCCCCCCCC,,Train
CC=CCCCCCCCCCCCCC,,Train
CC(C)CC=CCC(C)C,,Train
CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,,Train
CCCCCCCCCCCCCCCC(O)CC,,Train
CC(O)C(C)CCO,,Train
CCOC(C)CC,,Train
CC(=O)C(C)CC(C)(C)C,,Train
C1=Cc2cc3ccccc3cc2C1,,Train
CC(C)c1cc(O)cc(C(C)C)c1,,Valid
C1=CC(C2CCCC2)CC1,,Train
CC(C)=CCOCC=C(C)C,,Train
C1CC1C(C1CC1)(C1CC1)C(C1CC1)(C1CC1)C1CC1,,Train
OCCCc1ccco1,,Test
C1=CC2C3C4C1C1C2C1C43,,Valid
C=C(C)C#CC(C)(C)O,,Train
CC(CC(=O)O)C(C)CC(=O)O,,Valid
CCCC(O)CCC(C)CC,,Train
OOC1(OOC2(OO)CCCCC2)CCCCC1,,Train
c1ccc(CC2CCc3ccccc3C2)cc1,,Train
C1=C(Cc2ccccc2)CCc2ccccc21,,Train
C=C=C1C=CC=C1,,Train
C=Cc1cc(CC)ccc1CC,,Train
Cc1ccc(C)c2c(C)ccc(C)c12,,Train
Cc1cc(C)c2ccccc2c1C,,Valid
CC1=CCc2ccccc2C1,,Train
CC1=Cc2ccccc2CC1,,Train
c1ccc2occc2c1,,Valid
CCCC(C)c1ccccc1,,Train
CCCCCCCCCCC(C)c1ccccc1,,Train
CCCCCCC(CCCCC)c1ccccc1,,Train
CCCCCCCC(CCCC)c1ccccc1,,Train
CCCCCCCCC(CCC)c1ccccc1,,Train
C1CC2(CCCC3(C1)OCCO3)OCCO2,,Train
CCC1(CC)CCCC1,,Train
CC(CCO)c1ccccc1,,Train
CC(C)CCCCCCCCC(=O)O,,Train
CC(C)CCCCCCCCCCC(=O)O,,Train
CC(C)CCCCCCCCCCCCCCC(=O)O,,Train
CC=Cc1ccc(C(C)C)cc1,,Valid
CC(C)c1cccc(C(C)C)c1C(C)C,,Train
CCOC(=O)C1=C(OC)CCC1,,Train
CCCC(O)CCCCO,,Train
CC(C)C=CCC(C)C,,Train
CCCC=C(C)C,,Test
c1ccc2c(c1)OCO2,,Train
CC(C)Oc1ccccc1,,Test
CCc1ccc(C)c2ccccc12,,Train
c1coc(C2CO2)c1,,Train
CC1(CO)CC1,,Valid
C=C(C)C=CCC,,Valid
CCCC(CC)CO,,Test
CC(C)c1ccc(C2CC2)cc1,,Train
CCCCCCC(CC)(CCC)CCCC,,Valid
c1ccc2cccc-2cc1,,Train
C1CC1=C1CC1,,Train
CCCCCCCCCCCCC(C)(C)O,,Train
CC(C)C(C)C(C)C(C)C(C)C,,Train
CC1=CC(=O)CC1,,Train
OCC1CCCCC1O,,Train
CCCCC(C)CC(C)=O,,Train
CCCCCC(C)C(C)O,,Train
CCCCC(=O)C(C)CCCC,,Train
CCCCCCCCCCCCCCC=O,,Train
CCCc1cccc2ccccc12,,Train
